frame_number,x,y
0,0,0
1,214.84444444444443,672.1555555555556
2,214.0,763.5
3,0,0
4,82.60714285714286,792.6071428571429
5,198.8139534883721,758.5813953488372
6,0,0
7,0,0
8,182.13333333333333,515.7333333333333
9,0,0
10,212.0,765.0
11,0,0
12,161.59985087290772,2064.4937906564164
13,0,0
14,0,0
15,0,0
16,0,0
17,0,0
18,0,0
19,0,0
20,0,0
21,0,0
22,0,0
23,0,0
24,0,0
25,0,0
26,0,0
27,0,0
28,0,0
29,0,0
30,0,0
31,0,0
32,0,0
33,0,0
34,0,0
35,0,0
36,0,0
37,0,0
38,0,0
39,0,0
40,0,0
41,0,0
42,0,0
43,0,0
44,0,0
45,0,0
46,0,0
47,0,0
48,0,0
49,0,0
50,0,0
51,0,0
52,0,0
53,0,0
54,0,0
55,0,0
56,0,0
57,0,0
58,0,0
59,0,0
60,0,0
61,0,0
62,0,0
63,0,0
64,0,0
65,0,0
66,0,0
67,0,0
68,0,0
69,110.0,1551.0
70,144.12727272727273,2124.7636363636366
71,170.671875,2378.6953125
72,215.3458904109589,2885.7328767123286
73,281.50299401197606,3660.8922155688624
74,278.8922155688623,3561.0419161676646
75,280.3392857142857,3634.529761904762
76,279.7543859649123,3620.7660818713452
77,279.0978260869565,3608.0597826086955
78,278.7258064516129,3594.94623655914
79,278.2849162011173,3582.016759776536
80,277.48295454545456,3568.8977272727275
81,276.5147928994083,3535.8639053254437
82,276.29411764705884,3542.4823529411765
83,275.70063694267515,3528.6369426751594
84,275.1036585365854,3516.140243902439
85,274.18518518518516,3502.537037037037
86,273.9767441860465,3489.3953488372094
87,273.5027322404372,3476.688524590164
88,272.78453038674036,3463.441988950276
89,272.5297619047619,3450.964285714286
90,271.77272727272725,3437.2727272727275
91,270.9066666666667,3424.1866666666665
92,270.58895705521473,3410.6687116564417
93,270.02222222222224,3397.651851851852
94,267.2164179104478,3392.208955223881
95,260.90714285714284,3394.5142857142855
96,267.95714285714286,3358.292857142857
97,262.97872340425533,3359.3900709219856
98,267.0066225165563,3331.4437086092717
99,266.42045454545456,3318.3977272727275
100,265.9886363636364,3305.9545454545455
101,265.5806451612903,3292.47311827957
102,265.18617021276594,3280.005319148936
103,264.68911917098444,3266.6683937823836
104,263.8494623655914,3253.8279569892475
105,263.4450261780105,3240.523560209424
106,263.0673575129534,3227.875647668394
107,262.46774193548384,3215.016129032258
108,261.8787878787879,3201.8030303030305
109,262.04145077720204,3126.414507772021
110,260.82608695652175,3175.159420289855
111,260.32307692307694,3162.6666666666665
112,259.9800995024876,3148.9004975124376
113,259.5761904761905,3135.638095238095
114,259.16494845360825,3122.4742268041236
115,258.73148148148147,3108.875
116,258.4189189189189,3095.5045045045044
117,257.9004524886878,3082.131221719457
118,257.4227272727273,3068.5363636363636
119,256.77477477477476,3055.225225225225
120,256.35840707964604,3041.9646017699115
121,256.0833333333333,3029.212962962963
122,255.60087719298247,3015.6315789473683
123,255.29333333333332,3002.737777777778
124,254.73819742489272,2989.3090128755366
125,254.46781115879827,2976.6394849785406
126,253.75,2963.508474576271
127,253.37719298245614,2950.1491228070176
128,253.0811965811966,2937.0470085470088
129,252.31950207468878,2923.8215767634856
130,232.81589958158995,2294.8326359832636
131,249.56387665198238,2896.9162995594716
132,248.91845493562232,2883.4163090128754
133,248.69483568075117,2870.8356807511736
134,248.40723981900453,2857.4117647058824
135,247.80180180180182,2844.5
136,247.36036036036037,2830.7297297297296
137,246.90265486725664,2817.8982300884954
138,246.62735849056602,2804.693396226415
139,246.18942731277534,2791.3700440528632
140,245.54954954954954,2778.171171171171
141,197.2324455205811,2050.9249394673125
142,244.3924528301887,2750.818867924528
143,243.34306569343065,2737.598540145985
144,243.0079365079365,2724.714285714286
145,242.5514705882353,2712.1029411764707
146,242.18007662835248,2698.0842911877394
147,241.55426356589146,2685.186046511628
148,241.308,2672.776
149,241.22,2659.864
150,173.38125,2009.228125
151,144.1274354923644,1128.5887309110058
152,239.1576354679803,2523.4187192118225
153,150.213921901528,1338.0611205432938
154,240.39153439153438,2599.4550264550267
155,240.06470588235294,2587.4058823529413
156,191.172,2241.152
157,148.14583333333334,1617.6583333333333
158,239.4581673306773,2551.1115537848605
159,238.75280898876406,2537.0112359550562
160,238.2699619771863,2524.7566539923955
161,237.30322580645162,2512.7580645161293
162,237.27142857142857,2498.6642857142856
163,236.26666666666668,2484.930158730159
164,236.07241379310344,2473.5862068965516
165,236.59405940594058,2460.4488448844886
166,236.45392491467578,2447.419795221843
167,236.0281124497992,2434.598393574297
168,235.625,2421.3074324324325
169,234.53962264150942,2407.9245283018868
170,234.33579335793357,2395.5055350553507
171,233.90151515151516,2382.030303030303
172,232.5142857142857,2359.8
173,233.15873015873015,2356.7301587301586
174,232.72961373390558,2343.4763948497853
175,232.52589641434264,2330.7051792828684
176,231.91949152542372,2317.614406779661
177,231.5938864628821,2304.681222707424
178,231.13061224489795,2292.3795918367346
179,230.75536480686696,2279.1287553648067
180,230.2520325203252,2266.288617886179
181,230.0082644628099,2253.1115702479337
182,229.73469387755102,2240.918367346939
183,229.26639344262296,2227.77868852459
184,228.98373983739836,2214.4349593495936
185,228.868,2202.376
186,228.1701244813278,2189.738589211618
187,227.72064777327935,2176.7125506072875
188,227.3849557522124,2163.9159292035397
189,226.93991416309012,2150.6738197424893
190,226.55882352941177,2138.584033613445
191,226.10222222222222,2125.4977777777776
192,225.6906779661017,2112.5423728813557
193,225.31363636363636,2099.827272727273
194,224.91629955947135,2087.259911894273
195,224.70689655172413,2074.5344827586205
196,224.26271186440678,2062.0466101694915
197,223.9217391304348,2049.0478260869563
198,223.34703196347033,2036.37899543379
199,223.01762114537445,2023.907488986784
200,222.77056277056278,2011.1818181818182
201,222.40329218106996,1998.374485596708
202,221.99576271186442,1985.6059322033898
203,221.7198275862069,1973.301724137931
204,221.25339366515837,1960.3574660633485
205,220.88392857142858,1947.9464285714287
206,220.65384615384616,1934.8247863247864
207,220.08403361344537,1922.7100840336134
208,219.82051282051282,1909.5641025641025
209,219.40160642570282,1897.7590361445782
210,219.30396475770925,1884.7929515418502
211,218.38768115942028,1872.1485507246377
212,218.30278884462152,1860.0717131474103
213,217.89328063241106,1847.3399209486165
214,217.53992395437263,1833.954372623574
215,217.28076923076924,1822.7653846153846
216,217.27826086956523,1809.7217391304348
217,217.05777777777777,1796.8977777777777
218,216.83333333333334,1783.9956140350878
219,216.53508771929825,1771.548245614035
220,216.00438596491227,1758.8552631578948
221,215.51489361702127,1746.5617021276596
222,215.36885245901638,1733.717213114754
223,215.03862660944205,1721.3218884120172
224,214.63983050847457,1709.0381355932204
225,214.55752212389382,1696.3274336283187
226,214.0952380952381,1683.7835497835497
227,213.8793103448276,1670.9525862068965
228,213.49356223175965,1658.2789699570815
229,213.4364406779661,1646.2796610169491
230,212.94444444444446,1633.0462962962963
231,212.8201754385965,1620.688596491228
232,212.542600896861,1607.9775784753363
233,211.97797356828193,1595.5594713656387
234,211.68036529680364,1583.433789954338
235,211.36666666666667,1570.6619047619047
236,211.01809954751133,1557.6606334841629
237,210.74418604651163,1545.6883720930232
238,210.74074074074073,1532.1944444444443
239,210.4698275862069,1519.8879310344828
240,210.4327731092437,1507.3487394957983
241,210.08695652173913,1494.2391304347825
242,210.40856031128405,1482.0311284046693
243,209.9496124031008,1469.5348837209303
244,209.21681415929203,1456.9115044247787
245,208.9144144144144,1443.7297297297298
246,208.41379310344828,1431.4088669950738
247,208.15695067264573,1418.8295964125562
248,208.06550218340612,1405.598253275109
249,207.61691542288557,1393.3283582089553
250,207.2107843137255,1380.3529411764705
251,206.89814814814815,1367.8101851851852
252,206.5771144278607,1354.9004975124378
253,206.30434782608697,1342.1690821256038
254,206.5,1328.908695652174
255,205.8066037735849,1316.801886792453
256,205.72811059907835,1303.9400921658987
257,205.39805825242718,1291.2864077669904
258,204.99532710280374,1278.4485981308412
259,204.91747572815535,1265.2135922330096
260,204.71162790697673,1252.5348837209303
261,204.19815668202764,1239.3179723502303
262,204.045871559633,1226.697247706422
263,203.8262910798122,1214.3427230046948
264,203.47679324894514,1200.831223628692
265,203.27510917030568,1188.2096069868996
266,202.8148148148148,1175.388888888889
267,202.95945945945945,1163.081081081081
268,202.4600938967136,1149.1643192488264
269,202.13004484304932,1136.1838565022422
270,201.86511627906978,1123.6093023255814
271,201.85067873303169,1110.7239819004526
272,201.61674008810573,1097.942731277533
273,201.06880733944953,1085.0779816513761
274,200.79910714285714,1072.2455357142858
275,200.75,1059.138392857143
276,200.54337899543378,1045.5433789954338
277,200.13744075829385,1033.5924170616113
278,199.8447488584475,1020.4657534246576
279,199.67889908256882,1006.9587155963303
280,199.4857142857143,994.2666666666667
281,199.07272727272726,981.1545454545454
282,198.8110599078341,967.889400921659
