frame_number,x,y
0,0,0
1,258.1039473684211,1082.2697368421052
2,259.28977272727275,1057.0923295454545
3,260.4297407912688,1032.7380627557982
4,260.30791366906476,1007.3597122302158
5,262.2623828647925,981.1994645247657
6,263.4190093708166,957.8192771084338
7,265.27777777777777,931.6205962059621
8,266.25726744186045,906.8677325581396
9,267.10349462365593,882.4758064516129
10,268.7662889518414,859.4773371104816
11,270.15263908701854,834.3680456490728
12,244.93855421686746,889.1289156626506
13,271.9877883310719,783.0637720488467
14,242.90458937198068,817.8212560386473
15,167.06440443213296,943.2479224376731
16,144.03880157170923,939.7922396856582
17,113.36582487609158,929.245456691055
18,122.30182421227197,855.4643449419569
19,166.8040370058873,778.6042893187553
20,224.17896522476676,638.921967769296
21,278.87719298245617,581.9122807017544
22,283.4139240506329,559.4164556962025
23,278.6436170212766,524.5345744680851
24,285.22,509.2557142857143
25,286.6492957746479,485.88732394366195
26,288.13422818791946,460.4684563758389
27,288.82286432160805,434.6884422110553
28,289.7582697201018,411.24300254452925
29,291.52361673414305,385.7678812415655
30,293.5057034220532,360.0621039290241
31,294.625,335.59574468085106
32,295.40458015267177,309.11323155216286
33,296.5777166437414,285.36451169188445
34,146.19082969432316,1000.9275109170305
35,116.40887986070807,961.630295995357
36,95.61462602459017,960.7178534836065
37,79.90380859375,825.17734375
38,94.74629163168206,648.3621606493143
39,191.88157019294744,277.7684630738523
40,305.75745784695204,109.67963683527886
41,307.1839378238342,81.39637305699482
42,308.6696542893726,56.53393085787452
43,310.40473372781065,29.931360946745563
44,311.6024096385542,15.833333333333334
45,312.3333333333333,2.8095238095238093
46,0,0
47,0,0
48,0,0
49,0,0
50,0,0
51,0,0
52,0,0
53,0,0
54,220.275,1797.425
55,220.83498349834983,1785.6369636963695
56,221.26151560178306,1773.5482912332839
57,222.3950073421439,1749.9588839941264
58,223.77722772277227,1726.3201320132014
59,224.36569579288025,1701.6925566343043
60,225.1312,1677.176
61,226.56657223796034,1652.14447592068
62,228.1085164835165,1629.2129120879122
63,229.01843971631206,1606.34609929078
64,230.0752840909091,1581.1448863636363
65,231.07638888888889,1558.0472222222222
66,231.73245614035088,1532.561403508772
67,232.59944751381215,1509.2651933701657
68,233.55664335664335,1483.9734265734267
69,234.53333333333333,1460.2103703703704
70,235.72408963585434,1435.6778711484594
71,237.23512747875355,1410.941926345609
72,238.55677154582764,1386.3077975376198
73,239.0691114245416,1362.4992947813823
74,240.33873343151694,1338.9499263622974
75,241.69381598793365,1313.5339366515836
76,242.21406727828747,1289.223241590214
77,243.2599431818182,1264.5198863636363
78,244.40058479532163,1241.4766081871346
79,245.1080291970803,1215.6043795620437
80,246.07123287671232,1190.9739726027397
81,113.9212669683258,1338.8298642533937
82,144.54054054054055,1320.873873873874
83,168.51418439716312,1299.7898936170213
84,193.51884920634922,1263.046626984127
85,213.04746136865342,1219.3576158940398
86,224.11337868480726,1195.6043083900227
87,237.91096774193548,1170.5006451612903
88,255.20025188916875,1136.0264483627204
89,272.07244501940494,1092.1280724450194
90,277.0890804597701,1067.4066091954023
91,281.0591715976331,1041.9926035502958
92,288.12046444121916,1008.4354136429608
93,290.3561046511628,984.4462209302326
94,291.713475177305,959.9659574468085
95,293.0013986013986,936.3230769230769
96,283.43461030383094,952.9722589167767
97,296.58898305084745,890.8488700564972
98,298.00686813186815,865.9052197802198
99,299.4428364688857,841.150506512301
