frame_number,x,y
0,0,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
12,0,0
13,0,0
14,0,0
15,0,0
16,0,0
17,0,0
18,0,0
19,0,0
20,0,0
21,0,0
22,0,0
23,0,0
24,0,0
25,0,0
26,55.80952380952381,523.1904761904761
27,0,0
28,0,0
29,0,0
30,56.0,440.0
31,0,0
32,0,0
33,0,0
34,0,0
35,0,0
36,0,0
37,0,0
38,0,0
39,0,0
40,0,0
41,0,0
42,0,0
43,123.5,922.0
44,123.5,920.8
45,123.5,916.5
46,123.42857142857143,913.2857142857143
47,123.55555555555556,909.7777777777778
48,123.75,905.9166666666666
49,123.5,903.0
50,123.5,899.0
51,123.5,895.5
52,123.5,892.0
53,123.55555555555556,888.7777777777778
54,123.5,884.5
55,123.5,881.5
56,123.5,877.5
57,123.5,874.5
58,123.5,871.5
59,123.5,867.5
60,123.66666666666667,863.6666666666666
61,123.66666666666667,860.5
62,124.0,856.5
63,124.0,853.5
64,124.0,850.0
65,0,0
66,0,0
67,0,0
68,0,0
69,0,0
70,0,0
71,0,0
72,0,0
73,0,0
74,0,0
75,0,0
76,0,0
77,125.0,804.0
78,125.42857142857143,800.2857142857143
79,125.4,797.2
80,125.33333333333333,793.3333333333334
81,125.0,789.5
82,0,0
83,0,0
84,0,0
85,0,0
86,125.0,771.0
87,125.2,769.4
88,125.42857142857143,765.2857142857143
89,125.0,763.0
90,0,0
91,0,0
92,0,0
93,0,0
94,0,0
95,125.0,741.0
96,0,0
97,0,0
98,0,0
99,0,0
100,0,0
101,0,0
102,0,0
103,0,0
104,126.0,708.0
105,125.5,705.0
106,0,0
107,0,0
108,0,0
109,0,0
110,0,0
111,0,0
112,0,0
113,0,0
114,0,0
115,0,0
116,0,0
117,0,0
118,0,0
119,0,0
120,0,0
121,0,0
122,0,0
123,0,0
124,0,0
125,0,0
126,0,0
127,0,0
128,0,0
129,0,0
130,0,0
131,0,0
132,0,0
133,0,0
134,0,0
135,0,0
136,0,0
137,0,0
138,0,0
139,0,0
140,0,0
141,0,0
142,0,0
143,0,0
144,55.88461538461539,531.0576923076923
145,61.51609128145114,522.6758338209479
146,67.67825635703166,517.425012973534
147,76.14406779661017,474.3050847457627
148,0,0
149,0,0
150,0,0
151,0,0
152,0,0
153,0,0
154,0,0
155,151.6875,515.8125
156,0,0
157,0,0
158,0,0
159,128.0,507.5
160,0,0
161,127.6,499.8
162,127.6,496.8
163,0,0
164,0,0
165,127.66666666666667,485.3333333333333
166,127.57142857142857,481.7142857142857
167,127.55555555555556,478.22222222222223
168,127.55555555555556,474.77777777777777
169,127.5,470.5
170,127.5,467.0
171,127.66666666666667,463.8333333333333
172,127.71428571428571,458.85714285714283
173,127.7,455.2
174,127.71428571428571,451.0
175,127.57142857142857,447.9047619047619
176,127.66666666666667,444.5
177,127.8125,440.6875
178,127.6842105263158,436.1578947368421
179,127.65217391304348,432.6521739130435
180,127.66666666666667,428.5
181,127.63636363636364,425.0
182,127.56521739130434,420.9130434782609
183,127.57894736842105,417.57894736842104
184,127.5909090909091,413.77272727272725
185,127.63636363636364,410.0
186,127.7,406.0
187,127.66666666666667,402.14285714285717
188,127.72727272727273,398.27272727272725
189,127.63636363636364,394.5
190,127.5,390.5
191,127.625,386.9583333333333
192,127.66666666666667,382.14285714285717
193,127.68181818181819,379.6363636363636
194,127.66666666666667,375.5
195,127.93333333333334,371.3333333333333
196,127.81818181818181,367.09090909090907
197,127.80952380952381,363.6666666666667
198,127.88,360.16
199,128.08,356.44
200,128.25,352.3333333333333
201,128.26923076923077,348.34615384615387
202,128.4090909090909,344.77272727272725
203,128.4090909090909,340.77272727272725
204,128.57142857142858,336.3809523809524
205,128.65217391304347,332.6521739130435
206,128.66666666666666,328.85714285714283
207,128.63636363636363,325.0
208,128.66666666666666,320.85714285714283
209,128.63636363636363,317.0
210,128.93333333333334,313.6666666666667
211,128.93333333333334,309.3333333333333
212,128.76923076923077,305.3076923076923
213,128.72727272727272,301.45454545454544
214,128.75,297.9166666666667
215,128.625,294.0
216,128.8,289.6
217,128.92307692307693,285.38461538461536
218,129.0,282.0
219,129.0,278.6666666666667
220,129.0,274.0
221,129.0,270.0
222,129.28571428571428,266.14285714285717
223,129.0,262.5
224,129.25,258.0
225,129.28571428571428,253.92857142857142
226,129.33333333333334,250.85714285714286
227,129.33333333333334,246.5
228,129.21052631578948,241.94736842105263
229,129.36,238.36
230,129.43478260869566,234.91304347826087
231,129.44,230.88
232,129.5,227.5
233,129.5,223.5
234,129.41176470588235,219.58823529411765
235,129.4,215.53333333333333
236,129.7,211.2
237,129.28571428571428,207.5
238,129.26666666666668,203.4
239,129.52380952380952,199.66666666666666
240,129.5,196.0
241,129.48,192.16
242,129.42307692307693,188.26923076923077
243,129.5,184.5
244,129.5,180.5
245,129.5,176.5
246,129.42307692307693,172.26923076923077
247,129.44,168.12
248,129.34615384615384,163.8846153846154
249,129.5,160.5
250,129.5,156.5
251,129.44444444444446,152.13888888888889
252,129.48387096774192,148.1290322580645
253,129.65625,144.46875
254,129.7058823529412,140.2058823529412
255,129.77142857142857,136.28571428571428
256,129.69444444444446,132.27777777777777
257,129.68571428571428,128.4
258,129.94444444444446,124.30555555555556
259,129.66666666666666,120.14285714285714
260,130.0,115.36666666666666
261,130.0,112.12903225806451
262,130.17391304347825,107.91304347826087
263,130.16,103.64
264,130.21212121212122,99.87878787878788
265,130.44,95.12
266,130.16129032258064,91.74193548387096
267,130.2,86.48571428571428
268,130.37777777777777,83.13333333333334
269,130.4090909090909,79.1590909090909
270,130.4,75.26666666666667
271,130.68421052631578,71.26315789473684
272,130.95,66.925
273,131.0,62.62162162162162
274,130.925,58.7
275,130.8918918918919,54.21621621621622
276,130.75,50.333333333333336
277,130.8695652173913,46.108695652173914
278,130.85365853658536,42.292682926829265
279,131.0,38.37837837837838
280,130.925,34.375
281,131.0,30.0
282,130.8913043478261,25.782608695652176
283,131.06,21.28
284,131.05454545454546,17.545454545454547
285,131.140350877193,13.578947368421053
286,131.19642857142858,9.178571428571429
287,131.14754098360655,4.639344262295082
288,131.22857142857143,2.2
289,132.0,0.25
290,0,0
291,0,0
292,0,0
293,0,0
294,0,0
295,0,0
296,0,0
297,0,0
298,0,0
299,0,0
300,0,0
301,0,0
302,0,0
303,0,0
304,0,0
305,0,0
306,0,0
307,0,0
308,0,0
309,0,0
310,0,0
311,0,0
312,0,0
313,0,0
314,0,0
315,0,0
316,0,0
317,0,0
318,0,0
319,0,0
320,0,0
321,0,0
322,0,0
323,0,0
324,0,0
325,0,0
326,0,0
327,0,0
328,0,0
329,0,0
330,0,0
331,0,0
332,0,0
333,0,0
334,177.0,764.0
335,0,0
336,0,0
337,0,0
338,0,0
339,0,0
