crop_size(y_min  y_max  x_min x_max),250,3839,900,1600
frame_number,x,y
0,0,0
1,1979.313725490196,1165.4929971988795
2,1960.3524096385543,1196.0692771084337
3,2055.4194805194807,763.2051948051948
4,2070.0192926045015,707.7717041800643
5,2012.2349514563107,906.2407766990291
6,1966.6497005988024,1119.7514970059879
7,1960.5272206303725,1114.3954154727794
8,1960.5882352941176,1097.8395721925135
9,1960.7397959183672,1081.6326530612246
10,1962.2779097387174,1060.2945368171022
11,1967.9446808510638,1029.1510638297873
12,1962.3311827956989,1029.8064516129032
13,1958.49375,1012.25
14,1968.1494464944649,973.0608856088561
15,1961.3316582914572,986.143216080402
16,1963.512035010941,962.601750547046
17,1962.8574879227053,946.8212560386473
18,1968.5876777251185,922.8436018957347
19,1962.5215605749486,919.3223819301849
20,1969.6178861788617,881.1646341463414
21,1963.8825995807128,887.6855345911949
22,1962.8336933045357,871.8099352051836
23,1963.0615384615385,856.4505494505495
24,1962.7913832199547,841.156462585034
25,1962.5209302325582,826.2860465116279
26,1961.8264058679706,808.7775061124694
27,1965.078282828283,785.4141414141415
28,1961.3504043126684,776.0242587601078
29,1961.708661417323,759.7086614173229
30,1961.1302083333333,744.859375
31,1961.2474226804125,728.9922680412371
32,1961.0911528150134,712.1957104557641
33,1961.479274611399,696.7020725388601
34,1961.3897849462364,681.005376344086
35,1961.3193717277486,664.6884816753927
36,1961.513853904282,649.2241813602016
37,1959.555,629.9325
38,1962.2731829573936,616.0025062656641
39,1962.2910798122066,600.5070422535211
40,1962.4479418886199,584.1501210653753
41,1956.311163895487,566.1828978622327
42,1962.8886255924172,551.5473933649289
43,1962.8502415458938,535.9227053140096
44,1963.4681818181818,520.2818181818182
45,1963.2716346153848,503.0144230769231
46,1970.7919621749409,482.1843971631206
47,1963.2777777777778,470.14222222222224
48,1967.709219858156,453.21749408983453
49,1971.0608108108108,438.3265765765766
50,1965.390625,420.63169642857144
51,1963.7787418655098,404.1583514099783
52,1994.5213675213674,395.5948717948718
53,1970.680497925311,371.8319502074689
54,2007.7638036809817,375.6226993865031
55,1979.26278659612,343.41446208112876
56,1996.2929292929293,336.1111111111111
57,2008.5391432791728,327.6957163958641
58,2003.4626865671642,314.85223880597016
